Angle, Float-sin, Mathlib-sin, Error, Float-cos, Mathlib-cos, Error, Float-tan, Mathlib-tan, Error 
3.400000e-01,5.934088e-03,5.934085e-03,-6.584253e-07,9.999824e-01,9.999824e-01,-2.346513e-08,5.934193e-03,5.934189e-03,-6.290654e-07
3.410000e-01,5.951532e-03,5.951538e-03,9.082037e-07,9.999823e-01,9.999823e-01,-7.977186e-09,5.951637e-03,5.951643e-03,9.363242e-07
3.420000e-01,5.968975e-03,5.968991e-03,2.621394e-06,9.999822e-01,9.999822e-01,7.206142e-09,5.969081e-03,5.969097e-03,2.649191e-06
3.430000e-01,5.986419e-03,5.986444e-03,4.168720e-06,9.999821e-01,9.999821e-01,2.208486e-08,5.986526e-03,5.986551e-03,4.119323e-06
3.440000e-01,6.003929e-03,6.003897e-03,-5.461872e-06,9.999821e-01,9.999820e-01,-8.255248e-08,6.004037e-03,6.004005e-03,-5.354226e-06
3.450000e-01,6.021373e-03,6.021349e-03,-3.900693e-06,9.999819e-01,9.999819e-01,-6.828301e-08,6.021482e-03,6.021459e-03,-3.868204e-06
3.460000e-01,6.038816e-03,6.038802e-03,-2.194619e-06,9.999818e-01,9.999818e-01,-5.431815e-08,6.038926e-03,6.038913e-03,-2.158834e-06
3.470000e-01,6.056259e-03,6.056255e-03,-5.755713e-07,9.999816e-01,9.999817e-01,1.894783e-08,6.056370e-03,6.056367e-03,-6.124851e-07
3.480000e-01,6.073703e-03,6.073708e-03,9.571996e-07,9.999815e-01,9.999816e-01,3.230346e-08,6.073815e-03,6.073820e-03,9.255840e-07
3.490000e-01,6.091145e-03,6.091161e-03,2.633780e-06,9.999814e-01,9.999814e-01,4.535448e-08,6.091258e-03,6.091274e-03,2.608341e-06
3.500000e-01,6.108589e-03,6.108614e-03,4.148017e-06,9.999813e-01,9.999813e-01,5.810089e-08,6.108704e-03,6.108728e-03,4.053403e-06
3.510000e-01,6.126100e-03,6.126067e-03,-5.292563e-06,9.999813e-01,9.999812e-01,-4.866885e-08,6.126214e-03,6.126182e-03,-5.226806e-06
3.520000e-01,6.143543e-03,6.143520e-03,-3.765020e-06,9.999812e-01,9.999811e-01,-3.653168e-08,6.143659e-03,6.143636e-03,-3.690687e-06
3.530000e-01,6.160986e-03,6.160973e-03,-2.095269e-06,9.999810e-01,9.999810e-01,-2.469913e-08,6.161103e-03,6.161090e-03,-2.087082e-06
3.540000e-01,6.178429e-03,6.178426e-03,-4.352561e-07,9.999809e-01,9.999809e-01,-1.317120e-08,6.178547e-03,6.178544e-03,-4.165624e-07
3.550000e-01,6.195873e-03,6.195879e-03,1.064788e-06,9.999808e-01,9.999808e-01,-1.947881e-09,6.195991e-03,6.195998e-03,1.094843e-06
3.560000e-01,6.213315e-03,6.213332e-03,2.705992e-06,9.999807e-01,9.999807e-01,8.970823e-09,6.213435e-03,6.213452e-03,2.673308e-06
3.570000e-01,6.230759e-03,6.230785e-03,4.188227e-06,9.999806e-01,9.999806e-01,1.958491e-08,6.230880e-03,6.230906e-03,4.168804e-06
3.580000e-01,6.248269e-03,6.248238e-03,-4.920930e-06,9.999806e-01,9.999805e-01,-8.931723e-08,6.248390e-03,6.248360e-03,-4.851524e-06
3.590000e-01,6.265712e-03,6.265691e-03,-3.426315e-06,9.999804e-01,9.999804e-01,-7.931239e-08,6.265835e-03,6.265814e-03,-3.342185e-06
3.600000e-01,6.283155e-03,6.283144e-03,-1.792081e-06,9.999803e-01,9.999803e-01,-6.961216e-08,6.283279e-03,6.283268e-03,-1.692402e-06
